customer_location,age,gender,mobile_name,sell_price,came_from_facebook,follows_facebook_page,previous_customer,heard_about_shop,engagement_score,engagement_level,price_category
rangamati_sadar,46,f,moto_g85_5g_8/128,22256.0,no,no,no,yes,1,Low,Medium
inside_rangamati,25,f,iqoo_neo_9_pro_5g_12/256,17961.0,no,yes,no,yes,2,Medium,Medium
outside_rangamati,38,m,iqoo_neo_9_pro_5g_12/256,26429.0,yes,no,no,no,1,Low,Medium
rangamati_sadar,36,m,galaxy_a55_5g_8/128,22199.0,yes,no,yes,yes,2,Medium,Medium
inside_rangamati,47,f,pixel_7a_8/128,17779.0,yes,no,yes,yes,2,Medium,Medium
rangamati_sadar,45,f,iphone_16_pro_256gb,24363.0,no,no,no,no,0,Low,Medium
outside_rangamati,44,f,galaxy_m35_5g_8/128,14443.0,no,yes,yes,no,1,Low,Low
outside_rangamati,41,f,note_14_pro_5g_8/256,21682.0,no,yes,no,yes,2,Medium,Medium
rangamati_sadar,23,f,galaxy_a55_5g_8/128,21863.0,yes,yes,no,no,2,Medium,Medium
rangamati_sadar,39,f,iqoo_z7_5g_6/128,20561.0,no,yes,yes,yes,2,Medium,Medium
inside_rangamati,48,f,vivo_t3x_5g_8/128,20235.0,yes,yes,no,no,2,Medium,Medium
rangamati_sadar,34,m,iphone_16_pro_max_1tb,199870.0,yes,yes,no,yes,3,High,High
inside_rangamati,29,m,iqoo_z7_5g_6/128,20760.0,no,no,no,yes,1,Low,Medium
outside_rangamati,50,f,iqoo_z7_5g_6/128,18953.0,yes,no,yes,yes,2,Medium,Medium
outside_rangamati,18,m,galaxy_s24_ultra_12/256,19908.0,yes,yes,yes,yes,3,High,Medium
rangamati_sadar,31,m,r-70_turbo_5g_6/128,19875.0,yes,yes,no,yes,3,High,Medium
rangamati_sadar,48,m,vivo_t3x_5g_8/128,25575.0,yes,no,no,yes,2,Medium,Medium
rangamati_sadar,50,m,note_14_pro_5g_8/256,36256.0,no,yes,yes,no,1,Low,High
outside_rangamati,21,f,redmi_note_12_pro_8/128,24941.0,yes,no,no,no,1,Low,Medium
outside_rangamati,40,f,vivo_y200_5g_6/128,23217.0,yes,yes,no,yes,3,High,Medium
inside_rangamati,20,m,galaxy_m35_5g_8/128,17031.0,no,no,yes,yes,1,Low,Medium
rangamati_sadar,31,f,pixel_7a_8/128,22091.0,no,no,yes,no,0,Low,Medium
inside_rangamati,39,m,pixel_7a_8/128,24357.0,no,no,no,yes,1,Low,Medium
rangamati_sadar,34,f,moto_g85_5g_8/128,13030.0,yes,no,no,no,1,Low,Low
rangamati_sadar,36,f,galaxy_m35_5g_8/128,26998.0,no,no,yes,yes,1,Low,Medium
inside_rangamati,30,m,narzo_n53_4/64,13040.0,no,no,no,no,0,Low,Low
rangamati_sadar,20,f,moto_g85_5g_8/128,26083.0,no,yes,yes,yes,2,Medium,Medium
rangamati_sadar,32,f,iphone_16_pro_256gb,43892.0,no,no,yes,no,0,Low,High
inside_rangamati,30,f,note_14_pro_5g_8/256,26958.0,no,no,no,yes,1,Low,Medium
inside_rangamati,28,f,galaxy_s24_ultra_12/256,14094.0,no,yes,yes,no,1,Low,Low
inside_rangamati,47,m,iqoo_z7_5g_6/128,21667.0,yes,no,no,yes,2,Medium,Medium
outside_rangamati,36,f,galaxy_m35_5g_8/128,15974.0,no,yes,no,no,1,Low,Medium
inside_rangamati,37,m,iphone_16_pro_max_1tb,15999.0,no,yes,no,yes,2,Medium,Medium
outside_rangamati,29,f,vivo_y200_5g_6/128,20610.0,yes,no,no,yes,2,Medium,Medium
rangamati_sadar,43,f,iqoo_z7_5g_6/128,19180.0,no,yes,no,no,1,Low,Medium
rangamati_sadar,39,m,galaxy_a55_5g_8/128,21160.0,no,yes,no,no,1,Low,Medium
outside_rangamati,35,f,galaxy_s24_ultra_12/256,15034.0,yes,yes,no,yes,3,High,Medium
inside_rangamati,49,m,r-70_turbo_5g_6/128,18334.0,yes,yes,no,yes,3,High,Medium
rangamati_sadar,44,m,narzo_n53_4/64,19952.0,no,no,no,no,0,Low,Medium
outside_rangamati,45,m,galaxy_a55_5g_8/128,39189.0,yes,yes,no,no,2,Medium,High
inside_rangamati,35,f,redmi_note_12_pro_8/128,21116.0,yes,no,no,yes,2,Medium,Medium
inside_rangamati,45,m,iphone_16_pro_max_1tb,23645.0,no,no,no,no,0,Low,Medium
inside_rangamati,30,m,galaxy_m35_5g_8/128,15407.0,no,no,no,no,0,Low,Medium
inside_rangamati,47,m,iqoo_z7_5g_6/128,20964.0,yes,no,yes,yes,2,Medium,Medium
rangamati_sadar,27,f,iqoo_neo_9_pro_5g_12/256,18064.0,yes,no,no,yes,2,Medium,Medium
inside_rangamati,24,m,r-70_turbo_5g_6/128,17878.0,no,no,yes,yes,1,Low,Medium
inside_rangamati,23,m,moto_g85_5g_8/128,26080.0,no,yes,no,yes,2,Medium,Medium
inside_rangamati,38,m,pixel_7a_8/128,23598.0,yes,no,no,no,1,Low,Medium
inside_rangamati,20,f,vivo_t3x_5g_8/128,25353.0,yes,no,yes,yes,2,Medium,Medium
inside_rangamati,47,f,vivo_t3x_5g_8/128,13551.0,yes,no,no,no,1,Low,Low
inside_rangamati,26,f,galaxy_s24_ultra_12/256,16906.0,no,yes,no,yes,2,Medium,Medium
outside_rangamati,32,f,moto_g85_5g_8/128,19383.0,yes,no,no,yes,2,Medium,Medium
inside_rangamati,47,m,r-70_turbo_5g_6/128,20511.0,yes,no,no,yes,2,Medium,Medium
inside_rangamati,47,m,moto_g85_5g_8/128,20354.0,no,yes,no,no,1,Low,Medium
rangamati_sadar,35,f,redmi_note_12_pro_8/128,24632.0,yes,no,no,yes,2,Medium,Medium
rangamati_sadar,25,f,redmi_note_12_pro_8/128,38962.0,no,no,no,yes,1,Low,High
rangamati_sadar,46,m,galaxy_m35_5g_8/128,26295.0,no,yes,no,yes,2,Medium,Medium
outside_rangamati,50,m,galaxy_s24_ultra_12/256,103463.0,no,no,no,yes,1,Low,High
inside_rangamati,38,m,galaxy_s24_ultra_12/256,21682.0,no,yes,yes,no,1,Low,Medium
outside_rangamati,29,f,redmi_note_12_pro_8/128,24124.0,yes,no,no,yes,2,Medium,Medium
inside_rangamati,29,m,narzo_n53_4/64,13041.0,no,no,no,yes,1,Low,Low
outside_rangamati,18,m,galaxy_s24_ultra_12/256,20568.0,no,no,no,no,0,Low,Medium
rangamati_sadar,35,m,pixel_7a_8/128,24950.0,yes,yes,no,no,2,Medium,Medium
rangamati_sadar,47,f,note_14_pro_5g_8/256,17714.0,no,no,no,no,0,Low,Medium
outside_rangamati,48,f,moto_g85_5g_8/128,26221.0,yes,yes,no,no,2,Medium,Medium
rangamati_sadar,29,f,iqoo_z7_5g_6/128,20625.0,no,no,no,yes,1,Low,Medium
inside_rangamati,36,m,vivo_t3x_5g_8/128,17533.0,yes,yes,no,yes,3,High,Medium
outside_rangamati,24,f,redmi_note_12_pro_8/128,24814.0,yes,yes,no,no,2,Medium,Medium
rangamati_sadar,35,f,iphone_16_pro_256gb,14679.0,no,no,no,no,0,Low,Low
inside_rangamati,50,m,vivo_y200_5g_6/128,13692.0,no,no,no,yes,1,Low,Low
rangamati_sadar,50,m,narzo_n53_4/64,13579.0,no,no,yes,no,0,Low,Low
inside_rangamati,26,f,galaxy_a55_5g_8/128,39386.0,no,no,yes,yes,1,Low,High
inside_rangamati,39,m,moto_g85_5g_8/128,20120.0,yes,no,no,no,1,Low,Medium
rangamati_sadar,49,m,iphone_16_pro_max_1tb,200148.0,no,yes,no,yes,2,Medium,High
outside_rangamati,40,m,pixel_8_pro_12/256,23685.0,yes,no,no,yes,2,Medium,Medium
rangamati_sadar,43,f,pixel_8_pro_12/256,66472.0,no,no,yes,no,0,Low,High
outside_rangamati,32,m,galaxy_s24_ultra_12/256,15685.0,no,yes,no,yes,2,Medium,Medium
inside_rangamati,48,f,moto_g85_5g_8/128,26398.0,no,no,no,no,0,Low,Medium
inside_rangamati,45,f,galaxy_m35_5g_8/128,26594.0,no,no,no,yes,1,Low,Medium
inside_rangamati,47,f,galaxy_s24_ultra_12/256,26950.0,yes,yes,no,yes,3,High,Medium
outside_rangamati,39,f,iqoo_z7_5g_6/128,19629.0,no,yes,yes,yes,2,Medium,Medium
outside_rangamati,31,f,note_14_pro_5g_8/256,24470.0,no,yes,no,no,1,Low,Medium
outside_rangamati,20,f,narzo_n53_4/64,12980.0,no,no,yes,yes,1,Low,Low
rangamati_sadar,42,f,galaxy_m35_5g_8/128,20346.0,yes,no,yes,yes,2,Medium,Medium
rangamati_sadar,34,f,iphone_16_pro_256gb,55307.0,no,no,yes,yes,1,Low,High
inside_rangamati,24,f,note_14_pro_5g_8/256,24252.0,yes,yes,yes,yes,3,High,Medium
rangamati_sadar,43,f,redmi_note_12_pro_8/128,16108.0,yes,no,no,no,1,Low,Medium
outside_rangamati,32,m,pixel_8_pro_12/256,16744.0,yes,yes,no,yes,3,High,Medium
outside_rangamati,40,m,pixel_8_pro_12/256,22411.0,yes,yes,no,yes,3,High,Medium
rangamati_sadar,36,m,iqoo_neo_9_pro_5g_12/256,21613.0,no,no,no,yes,1,Low,Medium
outside_rangamati,32,f,moto_g85_5g_8/128,24540.0,yes,yes,no,no,2,Medium,Medium
rangamati_sadar,36,m,galaxy_s24_ultra_12/256,16639.0,no,no,no,no,0,Low,Medium
inside_rangamati,36,f,pixel_8_pro_12/256,18397.0,no,no,no,no,0,Low,Medium
rangamati_sadar,35,f,iqoo_z7_5g_6/128,20169.0,no,yes,yes,no,1,Low,Medium
inside_rangamati,31,f,pixel_7a_8/128,21645.0,no,yes,no,yes,2,Medium,Medium
rangamati_sadar,43,m,narzo_n53_4/64,20044.0,yes,no,yes,yes,2,Medium,Medium
inside_rangamati,26,m,redmi_note_12_pro_8/128,17163.0,yes,yes,yes,no,2,Medium,Medium
rangamati_sadar,44,f,pixel_7a_8/128,22127.0,no,yes,no,yes,2,Medium,Medium
inside_rangamati,22,m,iphone_16_pro_max_1tb,14550.0,no,yes,no,yes,2,Medium,Low
rangamati_sadar,27,m,iqoo_z7_5g_6/128,18998.0,no,no,no,no,0,Low,Medium
rangamati_sadar,45,f,vivo_y200_5g_6/128,19974.0,no,no,no,yes,1,Low,Medium
outside_rangamati,18,m,narzo_n53_4/64,16972.0,yes,no,yes,no,1,Low,Medium
inside_rangamati,40,f,narzo_n53_4/64,18646.0,yes,yes,no,no,2,Medium,Medium
inside_rangamati,30,m,galaxy_m35_5g_8/128,26796.0,no,no,no,yes,1,Low,Medium
inside_rangamati,46,m,note_11s_6/128,20190.0,no,yes,no,no,1,Low,Medium
rangamati_sadar,23,m,pixel_8_pro_12/256,21676.0,no,yes,yes,no,1,Low,Medium
rangamati_sadar,46,f,r-70_turbo_5g_6/128,25307.0,no,yes,no,yes,2,Medium,Medium
rangamati_sadar,29,m,galaxy_a55_5g_8/128,23291.0,yes,yes,no,yes,3,High,Medium
rangamati_sadar,27,f,note_11s_6/128,25324.0,no,no,no,no,0,Low,Medium
rangamati_sadar,47,m,vivo_y200_5g_6/128,23896.0,no,yes,no,yes,2,Medium,Medium
outside_rangamati,23,m,vivo_t3x_5g_8/128,13895.0,yes,yes,no,yes,3,High,Low
outside_rangamati,21,f,iqoo_neo_9_pro_5g_12/256,40773.0,no,no,no,yes,1,Low,High
rangamati_sadar,38,m,iphone_16_pro_256gb,141949.0,no,yes,no,yes,2,Medium,High
rangamati_sadar,23,m,galaxy_a55_5g_8/128,39094.0,no,no,no,yes,1,Low,High
inside_rangamati,29,f,pixel_7a_8/128,12923.0,no,yes,no,no,1,Low,Low
rangamati_sadar,44,f,pixel_7a_8/128,21855.0,no,no,yes,yes,1,Low,Medium
inside_rangamati,36,m,vivo_y200_5g_6/128,13075.0,no,yes,no,yes,2,Medium,Low
inside_rangamati,22,f,note_11s_6/128,18787.0,no,no,no,yes,1,Low,Medium
outside_rangamati,35,f,vivo_y200_5g_6/128,19139.0,yes,yes,no,no,2,Medium,Medium
inside_rangamati,21,f,galaxy_a55_5g_8/128,23182.0,no,yes,yes,yes,2,Medium,Medium
rangamati_sadar,28,m,pixel_7a_8/128,24390.0,no,yes,yes,no,1,Low,Medium
rangamati_sadar,37,m,iphone_16_pro_256gb,17246.0,no,no,no,yes,1,Low,Medium
outside_rangamati,44,f,note_14_pro_5g_8/256,36648.0,no,no,yes,yes,1,Low,High
outside_rangamati,40,m,redmi_note_12_pro_8/128,18019.0,yes,yes,yes,yes,3,High,Medium
outside_rangamati,42,m,iphone_16_pro_256gb,17920.0,yes,no,no,yes,2,Medium,Medium
inside_rangamati,50,m,note_14_pro_5g_8/256,15028.0,yes,no,no,yes,2,Medium,Medium
outside_rangamati,34,m,r-70_turbo_5g_6/128,18686.0,no,yes,yes,yes,2,Medium,Medium
rangamati_sadar,26,f,pixel_8_pro_12/256,23737.0,no,no,no,yes,1,Low,Medium
outside_rangamati,20,f,pixel_8_pro_12/256,15945.0,yes,yes,no,no,2,Medium,Medium
rangamati_sadar,26,m,vivo_t3x_5g_8/128,25478.0,no,no,no,yes,1,Low,Medium
inside_rangamati,49,f,vivo_y200_5g_6/128,23417.0,no,yes,no,yes,2,Medium,Medium
rangamati_sadar,25,m,galaxy_a55_5g_8/128,15597.0,no,no,no,yes,1,Low,Medium
rangamati_sadar,37,f,redmi_note_12_pro_8/128,15821.0,yes,no,no,no,1,Low,Medium
inside_rangamati,40,m,galaxy_m35_5g_8/128,25471.0,yes,no,no,yes,2,Medium,Medium
rangamati_sadar,43,m,galaxy_a55_5g_8/128,19643.0,no,no,no,yes,1,Low,Medium
rangamati_sadar,24,m,r-70_turbo_5g_6/128,24138.0,no,no,no,no,0,Low,Medium
outside_rangamati,39,m,narzo_n53_4/64,12909.0,no,yes,yes,yes,2,Medium,Low
rangamati_sadar,21,m,iphone_16_pro_max_1tb,22700.0,no,yes,no,yes,2,Medium,Medium
outside_rangamati,49,f,vivo_y200_5g_6/128,19536.0,no,no,no,no,0,Low,Medium
outside_rangamati,43,m,narzo_n53_4/64,14561.0,no,yes,yes,yes,2,Medium,Low
rangamati_sadar,30,f,iqoo_z7_5g_6/128,24727.0,no,yes,no,no,1,Low,Medium
inside_rangamati,25,f,iqoo_neo_9_pro_5g_12/256,18387.0,no,no,no,no,0,Low,Medium
outside_rangamati,30,f,galaxy_a55_5g_8/128,18526.0,no,no,no,yes,1,Low,Medium
outside_rangamati,40,m,galaxy_a55_5g_8/128,18579.0,no,no,yes,yes,1,Low,Medium
inside_rangamati,33,f,galaxy_a55_5g_8/128,20642.0,yes,no,no,yes,2,Medium,Medium
outside_rangamati,44,f,redmi_note_12_pro_8/128,25290.0,yes,yes,no,no,2,Medium,Medium
outside_rangamati,22,f,galaxy_m35_5g_8/128,23081.0,no,no,no,no,0,Low,Medium
inside_rangamati,38,m,iqoo_z7_5g_6/128,21682.0,no,no,no,yes,1,Low,Medium
outside_rangamati,29,f,galaxy_s24_ultra_12/256,17381.0,yes,yes,yes,yes,3,High,Medium
rangamati_sadar,41,m,iqoo_neo_9_pro_5g_12/256,26317.0,no,yes,no,no,1,Low,Medium
rangamati_sadar,41,m,iqoo_z7_5g_6/128,15283.0,yes,no,no,no,1,Low,Medium
rangamati_sadar,43,m,galaxy_s24_ultra_12/256,55115.0,yes,no,no,no,1,Low,High
rangamati_sadar,37,f,galaxy_s24_ultra_12/256,18842.0,no,no,no,yes,1,Low,Medium
outside_rangamati,45,f,galaxy_s24_ultra_12/256,16156.0,no,no,yes,no,0,Low,Medium
outside_rangamati,32,m,iqoo_neo_9_pro_5g_12/256,21655.0,no,no,yes,yes,1,Low,Medium
inside_rangamati,49,f,iqoo_z7_5g_6/128,14500.0,yes,no,no,yes,2,Medium,Low
outside_rangamati,31,m,galaxy_s24_ultra_12/256,25845.0,yes,no,no,yes,2,Medium,Medium
rangamati_sadar,20,f,note_11s_6/128,14905.0,no,yes,no,yes,2,Medium,Low
rangamati_sadar,32,f,galaxy_m35_5g_8/128,13032.0,yes,no,no,yes,2,Medium,Low
rangamati_sadar,42,m,pixel_8_pro_12/256,33864.0,no,no,no,no,0,Low,High
rangamati_sadar,41,f,moto_g85_5g_8/128,26228.0,yes,yes,no,no,2,Medium,Medium
rangamati_sadar,28,f,redmi_note_12_pro_8/128,24452.0,no,no,no,yes,1,Low,Medium
outside_rangamati,43,m,iphone_16_pro_256gb,141875.0,no,no,yes,yes,1,Low,High
inside_rangamati,19,f,pixel_7a_8/128,44164.0,no,yes,no,yes,2,Medium,High
inside_rangamati,45,m,vivo_t3x_5g_8/128,23979.0,no,no,no,yes,1,Low,Medium
inside_rangamati,46,m,iqoo_z7_5g_6/128,20706.0,yes,no,no,yes,2,Medium,Medium
inside_rangamati,48,f,iphone_16_pro_max_1tb,14500.0,no,no,no,no,0,Low,Low
outside_rangamati,26,m,iqoo_neo_9_pro_5g_12/256,20505.0,yes,yes,yes,no,2,Medium,Medium
outside_rangamati,29,f,narzo_n53_4/64,25509.0,no,no,no,no,0,Low,Medium
inside_rangamati,22,f,narzo_n53_4/64,26406.0,no,no,yes,yes,1,Low,Medium
rangamati_sadar,39,f,vivo_y200_5g_6/128,15239.0,yes,yes,no,no,2,Medium,Medium
inside_rangamati,36,m,iphone_16_pro_256gb,21902.0,yes,yes,no,no,2,Medium,Medium
rangamati_sadar,40,f,vivo_t3x_5g_8/128,25896.0,no,yes,no,yes,2,Medium,Medium
inside_rangamati,29,f,redmi_note_12_pro_8/128,27946.0,no,no,no,no,0,Low,Medium
outside_rangamati,20,m,iqoo_neo_9_pro_5g_12/256,40321.0,yes,no,yes,yes,2,Medium,High
rangamati_sadar,19,m,vivo_t3x_5g_8/128,20903.0,no,no,no,yes,1,Low,Medium
rangamati_sadar,39,f,moto_g85_5g_8/128,15876.0,yes,no,no,yes,2,Medium,Medium
inside_rangamati,42,f,iqoo_neo_9_pro_5g_12/256,40986.0,yes,no,yes,yes,2,Medium,High
rangamati_sadar,30,m,narzo_n53_4/64,17366.0,yes,no,no,yes,2,Medium,Medium
outside_rangamati,22,m,note_11s_6/128,16147.0,no,no,no,yes,1,Low,Medium
outside_rangamati,33,m,iphone_16_pro_256gb,24058.0,yes,no,yes,yes,2,Medium,Medium
rangamati_sadar,21,m,note_11s_6/128,22429.0,yes,no,yes,yes,2,Medium,Medium
rangamati_sadar,28,m,iphone_16_pro_max_1tb,59609.0,no,no,yes,yes,1,Low,High
inside_rangamati,26,m,note_14_pro_5g_8/256,36738.0,no,yes,no,yes,2,Medium,High
outside_rangamati,43,m,redmi_note_12_pro_8/128,27022.0,no,no,no,no,0,Low,Medium
inside_rangamati,31,f,iqoo_z7_5g_6/128,14384.0,yes,no,yes,yes,2,Medium,Low
outside_rangamati,40,f,galaxy_s24_ultra_12/256,24508.0,yes,no,no,yes,2,Medium,Medium
outside_rangamati,19,m,redmi_note_12_pro_8/128,27943.0,no,no,no,no,0,Low,Medium
outside_rangamati,43,m,galaxy_a55_5g_8/128,39246.0,no,no,yes,no,0,Low,High
rangamati_sadar,36,f,iqoo_neo_9_pro_5g_12/256,25000.0,yes,no,no,no,1,Low,Medium
outside_rangamati,37,m,moto_g85_5g_8/128,26316.0,no,yes,no,yes,2,Medium,Medium
rangamati_sadar,20,f,narzo_n53_4/64,24561.0,yes,no,no,yes,2,Medium,Medium
rangamati_sadar,44,f,iphone_16_pro_max_1tb,18948.0,yes,no,no,yes,2,Medium,Medium
rangamati_sadar,50,f,iphone_16_pro_max_1tb,24903.0,no,yes,no,no,1,Low,Medium
outside_rangamati,29,m,iphone_16_pro_max_1tb,49888.0,no,no,no,no,0,Low,High
outside_rangamati,30,m,iphone_16_pro_max_1tb,16999.0,no,no,no,no,0,Low,Medium
inside_rangamati,50,m,galaxy_s24_ultra_12/256,15996.0,no,no,no,yes,1,Low,Medium
inside_rangamati,23,f,vivo_t3x_5g_8/128,18752.0,yes,no,no,no,1,Low,Medium
inside_rangamati,33,m,narzo_n53_4/64,25369.0,no,yes,no,yes,2,Medium,Medium
rangamati_sadar,18,m,pixel_8_pro_12/256,25950.0,no,no,no,yes,1,Low,Medium
rangamati_sadar,21,f,galaxy_a55_5g_8/128,17358.0,no,no,yes,yes,1,Low,Medium
outside_rangamati,43,f,note_14_pro_5g_8/256,24420.0,yes,no,no,yes,2,Medium,Medium
outside_rangamati,43,m,galaxy_a55_5g_8/128,14351.0,no,no,no,no,0,Low,Low
inside_rangamati,37,m,galaxy_s24_ultra_12/256,26361.0,no,no,no,yes,1,Low,Medium
outside_rangamati,28,f,pixel_8_pro_12/256,23466.0,yes,no,no,no,1,Low,Medium
outside_rangamati,20,m,iphone_16_pro_256gb,24623.0,yes,no,yes,yes,2,Medium,Medium
outside_rangamati,22,f,vivo_t3x_5g_8/128,22847.0,no,yes,no,yes,2,Medium,Medium
inside_rangamati,45,f,moto_g85_5g_8/128,26665.0,no,no,no,no,0,Low,Medium
rangamati_sadar,43,f,r-70_turbo_5g_6/128,25419.0,yes,yes,no,no,2,Medium,Medium
rangamati_sadar,36,f,pixel_8_pro_12/256,21887.0,no,no,yes,yes,1,Low,Medium
outside_rangamati,43,f,galaxy_s24_ultra_12/256,24106.0,yes,yes,no,no,2,Medium,Medium
outside_rangamati,26,m,pixel_8_pro_12/256,24094.0,no,yes,no,no,1,Low,Medium
outside_rangamati,23,f,note_14_pro_5g_8/256,36094.0,no,no,no,no,0,Low,High
inside_rangamati,36,m,pixel_7a_8/128,26289.0,no,no,no,yes,1,Low,Medium
rangamati_sadar,32,m,vivo_y200_5g_6/128,23471.0,yes,no,no,no,1,Low,Medium
outside_rangamati,28,m,vivo_t3x_5g_8/128,25796.0,no,no,no,no,0,Low,Medium
inside_rangamati,39,m,r-70_turbo_5g_6/128,22941.0,no,no,no,no,0,Low,Medium
outside_rangamati,28,m,galaxy_s24_ultra_12/256,14457.0,yes,yes,no,no,2,Medium,Low
rangamati_sadar,29,f,iqoo_z7_5g_6/128,21353.0,yes,no,no,yes,2,Medium,Medium
inside_rangamati,39,m,galaxy_m35_5g_8/128,26510.0,no,no,yes,no,0,Low,Medium
rangamati_sadar,22,f,r-70_turbo_5g_6/128,20407.0,no,yes,yes,yes,2,Medium,Medium
outside_rangamati,41,f,iqoo_neo_9_pro_5g_12/256,15429.0,no,no,yes,yes,1,Low,Medium
rangamati_sadar,36,f,iqoo_neo_9_pro_5g_12/256,26071.0,yes,no,no,no,1,Low,Medium
outside_rangamati,46,m,iqoo_neo_9_pro_5g_12/256,17750.0,no,no,no,yes,1,Low,Medium
inside_rangamati,25,m,iqoo_neo_9_pro_5g_12/256,16120.0,yes,no,yes,yes,2,Medium,Medium
rangamati_sadar,28,f,galaxy_a55_5g_8/128,15296.0,no,yes,no,yes,2,Medium,Medium
outside_rangamati,26,m,iphone_16_pro_max_1tb,21521.0,no,no,yes,yes,1,Low,Medium
outside_rangamati,33,f,vivo_y200_5g_6/128,23727.0,yes,yes,yes,yes,3,High,Medium
rangamati_sadar,50,m,note_11s_6/128,16848.0,no,no,no,no,0,Low,Medium
outside_rangamati,20,f,iphone_16_pro_max_1tb,17020.0,no,no,no,yes,1,Low,Medium
rangamati_sadar,43,m,r-70_turbo_5g_6/128,17588.0,no,no,no,yes,1,Low,Medium
inside_rangamati,33,f,moto_g85_5g_8/128,26683.0,yes,no,yes,yes,2,Medium,Medium
rangamati_sadar,37,f,galaxy_m35_5g_8/128,26288.0,yes,yes,no,yes,3,High,Medium
outside_rangamati,36,m,galaxy_s24_ultra_12/256,25181.0,yes,no,no,yes,2,Medium,Medium
outside_rangamati,47,f,narzo_n53_4/64,12723.0,yes,no,no,yes,2,Medium,Low
outside_rangamati,50,m,pixel_7a_8/128,44867.0,yes,yes,no,no,2,Medium,High
rangamati_sadar,23,m,moto_g85_5g_8/128,26764.0,no,no,no,yes,1,Low,Medium
rangamati_sadar,49,f,galaxy_a55_5g_8/128,18927.0,yes,no,no,no,1,Low,Medium
inside_rangamati,32,m,iphone_16_pro_256gb,16777.0,no,no,no,no,0,Low,Medium
outside_rangamati,31,m,iphone_16_pro_256gb,30900.0,yes,yes,yes,no,2,Medium,High
outside_rangamati,35,f,iphone_16_pro_max_1tb,22332.0,yes,yes,no,yes,3,High,Medium
outside_rangamati,19,m,iphone_16_pro_256gb,54217.0,yes,yes,no,yes,3,High,High
rangamati_sadar,24,f,note_11s_6/128,13463.0,no,no,no,no,0,Low,Low
outside_rangamati,25,m,redmi_note_12_pro_8/128,27719.0,no,yes,no,no,1,Low,Medium
inside_rangamati,34,f,vivo_t3x_5g_8/128,16973.0,yes,yes,no,yes,3,High,Medium
inside_rangamati,50,f,galaxy_a55_5g_8/128,18101.0,yes,no,no,yes,2,Medium,Medium
rangamati_sadar,50,f,iqoo_neo_9_pro_5g_12/256,40682.0,yes,no,yes,no,1,Low,High
inside_rangamati,31,m,iphone_16_pro_256gb,18318.0,no,no,yes,no,0,Low,Medium
rangamati_sadar,39,m,galaxy_s24_ultra_12/256,17605.0,yes,no,no,no,1,Low,Medium
rangamati_sadar,47,f,iphone_16_pro_256gb,20947.0,yes,no,no,no,1,Low,Medium
inside_rangamati,49,f,r-70_turbo_5g_6/128,23349.0,no,no,no,no,0,Low,Medium
outside_rangamati,32,f,r-70_turbo_5g_6/128,20620.0,no,no,no,yes,1,Low,Medium
inside_rangamati,43,m,galaxy_a55_5g_8/128,25557.0,no,no,no,no,0,Low,Medium
outside_rangamati,31,m,galaxy_m35_5g_8/128,15461.0,no,no,no,yes,1,Low,Medium
outside_rangamati,44,f,iqoo_neo_9_pro_5g_12/256,22646.0,yes,no,yes,yes,2,Medium,Medium
rangamati_sadar,45,m,note_11s_6/128,22583.0,no,yes,no,no,1,Low,Medium
inside_rangamati,37,m,narzo_n53_4/64,14802.0,no,yes,yes,no,1,Low,Low
inside_rangamati,46,m,galaxy_s24_ultra_12/256,26885.0,yes,no,no,yes,2,Medium,Medium
inside_rangamati,46,f,iphone_16_pro_max_1tb,16760.0,yes,no,no,yes,2,Medium,Medium
inside_rangamati,32,f,iphone_16_pro_256gb,12838.0,no,yes,yes,yes,2,Medium,Low
inside_rangamati,50,m,note_14_pro_5g_8/256,36896.0,no,no,no,yes,1,Low,High
inside_rangamati,31,f,galaxy_a55_5g_8/128,20783.0,yes,yes,no,no,2,Medium,Medium
outside_rangamati,48,f,r-70_turbo_5g_6/128,24558.0,yes,no,no,no,1,Low,Medium
outside_rangamati,24,m,galaxy_m35_5g_8/128,18047.0,no,yes,no,yes,2,Medium,Medium
outside_rangamati,38,f,pixel_7a_8/128,21458.0,no,no,no,no,0,Low,Medium
rangamati_sadar,34,f,redmi_note_12_pro_8/128,25525.0,no,no,no,no,0,Low,Medium
outside_rangamati,25,m,pixel_8_pro_12/256,22249.0,no,no,no,yes,1,Low,Medium
inside_rangamati,48,m,galaxy_m35_5g_8/128,26213.0,yes,no,no,no,1,Low,Medium
outside_rangamati,19,f,galaxy_m35_5g_8/128,17760.0,no,yes,yes,yes,2,Medium,Medium
inside_rangamati,26,f,r-70_turbo_5g_6/128,23939.0,no,yes,no,yes,2,Medium,Medium
rangamati_sadar,50,f,redmi_note_12_pro_8/128,26610.0,no,no,no,yes,1,Low,Medium
outside_rangamati,33,f,iphone_16_pro_max_1tb,19180.0,no,no,no,no,0,Low,Medium
rangamati_sadar,25,m,note_14_pro_5g_8/256,36477.0,yes,no,yes,yes,2,Medium,High
inside_rangamati,36,f,pixel_8_pro_12/256,19829.0,yes,yes,no,no,2,Medium,Medium
rangamati_sadar,42,f,pixel_8_pro_12/256,14564.0,yes,yes,yes,yes,3,High,Low
outside_rangamati,48,m,moto_g85_5g_8/128,23098.0,no,no,no,yes,1,Low,Medium
inside_rangamati,25,f,iphone_16_pro_256gb,14991.0,yes,no,no,no,1,Low,Low
